"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.787867683E1,4.158352661E-1,1.152618118E1,1.674118652E0
7.788863583E1,2.046244812E-1,1.092203751E1,5.936654663E-1
7.789859483E1,3.680845642E-1,1.019050873E1,-1.326242065E-1
7.790855383E1,8.737330627E-1,9.561666412E0,-2.697390747E-1
7.791851283E1,1.458267517E0,9.092691650E0,5.643264771E-2
7.792847083E1,2.051184540E0,8.857530670E0,6.441105652E-1
7.793842983E1,2.400857391E0,8.902886353E0,1.365610199E0
7.794838883E1,2.164648590E0,9.144184570E0,2.207010498E0
7.795834783E1,1.310824127E0,9.486822052E0,2.881208496E0
7.796830683E1,3.580554199E-1,9.761949921E0,2.970273285E0
7.797826483E1,-4.550537109E-1,9.886790314E0,2.588716736E0
7.798822383E1,-1.114582214E0,9.789492645E0,2.172582092E0
7.799818283E1,-1.604663086E0,9.455986176E0,1.722767487E0
7.800814183E1,-1.820364532E0,8.846154327E0,1.187480621E0
7.801810083E1,-1.588047638E0,7.997868347E0,7.996371460E-1
7.802805883E1,-1.047371979E0,7.092101898E0,6.658154297E-1
7.803801783E1,-3.439846802E-1,6.244714050E0,9.298663330E-1
7.804797683E1,3.326083374E-1,5.436993713E0,1.488055573E0
7.805793583E1,5.631289673E-1,5.151537323E0,2.012415161E0
7.806789483E1,5.604345703E-1,5.332061920E0,2.251168671E0
7.807785283E1,4.632865906E-1,5.602100372E0,2.574645996E0
7.808781183E1,1.342707825E-1,6.011049957E0,3.075504456E0
7.809777083E1,-4.423301697E-1,6.342011719E0,3.370091858E0
7.810772983E1,-8.675958252E-1,6.180048523E0,3.614982605E0
7.811768883E1,-1.063837738E0,5.574108582E0,4.005221100E0
7.812764683E1,-1.159339142E0,4.877606964E0,4.345613251E0
7.813760583E1,-1.493444366E0,4.247716827E0,4.311933289E0
7.814756483E1,-1.490450592E0,4.192332001E0,4.270768890E0
7.815752383E1,-1.582060089E0,4.738995209E0,4.589755554E0
7.816748283E1,-1.596430206E0,5.299878845E0,4.887336731E0
7.817744083E1,-1.278641052E0,5.188360748E0,4.897066498E0
7.818739983E1,-3.345542908E-1,4.523293762E0,5.174140320E0
7.819735883E1,5.929170227E-1,3.918551331E0,5.799988861E0
7.820731783E1,8.641529846E-1,3.742218018E0,6.107599182E0
7.821727683E1,8.372090149E-1,3.765569458E0,6.185886383E0
7.822723483E1,5.568420410E-1,3.997437286E0,6.747069397E0
7.823719383E1,3.577560425E-2,4.400698700E0,7.630981293E0
7.824715283E1,-1.745370483E-1,5.111420746E0,8.333021393E0
7.825711183E1,-1.318757629E-1,6.054309998E0,8.110134888E0
7.826707083E1,6.137237549E-3,6.856192474E0,7.955955505E0
7.827702883E1,1.347198486E-1,7.215445404E0,7.694149933E0
7.828698783E1,1.073268127E-1,6.921307068E0,7.790100403E0
7.829694683E1,-7.664062500E-2,6.239474945E0,8.121211853E0
7.830690583E1,-3.126997375E-1,5.826184387E0,8.179440765E0
7.831686483E1,-6.027964783E-1,5.420078888E0,8.589887238E0
7.832682383E1,-5.249583435E-1,5.016817474E0,9.091643829E0
7.833678183E1,-5.662724304E-1,4.483326874E0,8.995543671E0
7.834674083E1,-4.424798584E-1,4.253704376E0,9.164841614E0
7.835669983E1,-1.651066589E-1,4.158801727E0,9.258696442E0
7.836665883E1,-1.140628052E-1,3.972738647E0,8.919052734E0
7.837661683E1,2.451901245E-1,4.128115540E0,8.828041992E0
7.838657583E1,4.683760071E-1,4.270469513E0,9.122928772E0
7.839653483E1,3.712280273E-1,4.441264343E0,9.645492096E0
7.840649383E1,2.757266235E-1,5.022056580E0,1.011386810E1
7.841645283E1,-3.188369751E-1,5.157375183E0,9.821675720E0
7.842641083E1,-1.778302002E-1,4.754413147E0,9.861792297E0
7.843636983E1,2.480342102E-1,3.664230194E0,9.859996033E0
7.844632883E1,7.119195557E-1,3.256178741E0,9.410630493E0
7.845628783E1,1.470991058E0,3.661835175E0,8.324938202E0
7.846624683E1,2.621199188E0,5.391039276E0,8.552315369E0
7.847620583E1,3.721411285E0,7.366181946E0,9.787995758E0
7.848616383E1,5.436095581E0,8.380323029E0,1.009949799E1
7.849612283E1,6.273154907E0,8.051157532E0,1.051428543E1
7.850608183E1,5.924978943E0,7.087910614E0,1.124880798E1
7.851604083E1,5.021158447E0,6.576723633E0,1.326451630E1
7.852599883E1,4.204157410E0,6.958130493E0,1.570399338E1
7.853595783E1,4.451742554E0,7.506589966E0,1.562136520E1
7.854591683E1,4.595443726E0,7.957003326E0,1.466739899E1
7.855587583E1,3.565585327E0,8.277037811E0,1.517948410E1
7.856583483E1,2.335593109E0,9.256002045E0,1.608016113E1
7.857579283E1,2.075434113E0,1.113055389E1,1.619347549E1
7.858575183E1,2.890339508E0,1.283925064E1,1.600591553E1
7.859571083E1,3.799548798E0,1.402418655E1,1.570174805E1
7.860566983E1,4.152814178E0,1.440738968E1,1.535761368E1
7.861562883E1,4.058510284E0,1.429676971E1,1.522079819E1
7.862558683E1,4.054768066E0,1.399649414E1,1.500734207E1
7.863554583E1,4.211342468E0,1.371448059E1,1.460527817E1
7.864550483E1,4.239633636E0,1.320613770E1,1.386596558E1
7.865546358E1,4.361629944E0,1.185819077E1,1.291693909E1
7.866542258E1,4.392914886E0,1.010773087E1,1.191926376E1
7.867538058E1,3.898942108E0,8.802894287E0,1.056248520E1
7.868533958E1,3.349734192E0,8.145611115E0,9.562863922E0
7.869529858E1,3.027154999E0,7.752977600E0,8.336763611E0
7.870525758E1,2.668650513E0,7.445966034E0,6.843618622E0
7.871521658E1,2.302062836E0,6.638395386E0,5.694158936E0
7.872517458E1,1.523831177E0,5.824238434E0,4.352349243E0
7.873513358E1,7.662565613E-1,5.487438812E0,2.660567322E0
7.874509258E1,1.327738953E-1,5.004393311E0,1.011895752E0
7.875505158E1,-2.559677124E-1,3.834276581E0,-3.950285339E-1
7.876501058E1,-4.617897034E-1,2.469265137E0,-1.527573395E0
7.877496858E1,-7.176077271E-1,1.329984283E0,-2.511776733E0
7.878492758E1,-8.942404175E-1,2.389031982E-1,-3.396437073E0
7.879488658E1,-7.327262878E-1,-8.170010376E-1,-3.876788177E0
7.880484558E1,5.987548828E-4,-1.708547058E0,-3.821253662E0
7.881480458E1,7.500901794E-1,-2.300416260E0,-3.565735016E0
7.882476358E1,1.108744354E0,-2.852168884E0,-2.962639160E0
7.883472158E1,9.936337280E-1,-3.305426331E0,-2.373913422E0
7.884468058E1,5.037025452E-1,-3.095562744E0,-2.595752106E0
7.885463958E1,-2.083666992E-1,-2.386187897E0,-3.288062439E0
7.886459858E1,-9.198371887E-1,-1.315165100E0,-3.815565491E0
7.887455658E1,-1.587448883E0,-2.338137817E-1,-4.197421417E0
7.888451558E1,-1.657054138E0,1.059945831E0,-4.231101379E0
7.889447458E1,-1.222956848E0,1.978435822E0,-3.919000397E0
7.890443358E1,-6.113287354E-1,2.527494049E0,-2.965183868E0
7.891439258E1,-1.008901978E-1,2.634820862E0,-1.741179199E0
7.892435158E1,4.450245667E-1,2.364932098E0,-8.997789001E-1
7.893430958E1,1.137783966E0,1.812431030E0,-1.014290771E0
7.894426858E1,1.904639282E0,8.993298340E-1,-1.479673004E0
7.895422758E1,2.431992645E0,-1.231938171E-1,-2.651436310E0
7.896418658E1,2.810256042E0,-9.098080444E-1,-3.722908173E0
7.897414558E1,3.189267883E0,-1.204395447E0,-4.795727234E0
7.898410358E1,3.393143921E0,-1.008602600E0,-6.232888641E0
7.899406258E1,3.456013184E0,-3.040177917E-1,-7.654332733E0
7.900402158E1,3.801195374E0,4.810995483E-1,-9.256002045E0
7.901398058E1,4.156406708E0,1.369053040E0,-1.065319656E1
7.902393958E1,4.135150909E0,2.314786377E0,-1.161030624E1
7.903389758E1,3.916904755E0,3.413651276E0,-1.253463409E1
7.904385658E1,3.829785919E0,4.593946838E0,-1.340821747E1
7.905381558E1,3.754193115E0,5.745651855E0,-1.343171860E1
7.906377458E1,3.679498444E0,6.605763245E0,-1.259540771E1
7.907373358E1,3.750001831E0,8.092321930E0,-1.250245102E1
7.908369158E1,2.601290588E0,8.796158295E0,-1.094808334E1
7.909365058E1,1.126407623E0,8.000562744E0,-6.380032654E0
7.910360958E1,2.888992310E-2,8.342451782E0,2.793790283E0
7.911356858E1,1.066532135E0,1.069945038E1,1.710777420E1
7.912352758E1,7.381150818E0,1.185908890E1,1.256157806E1
7.913348558E1,1.007899063E1,1.185175415E1,4.954846344E0
7.914344458E1,1.132649643E1,1.116513199E1,-2.474354553E0
7.915340358E1,1.229168930E1,1.072714279E1,-9.348958740E0
7.916336258E1,1.172212372E1,1.021371048E1,-1.340043365E1
7.917332158E1,7.407196655E0,7.801476746E0,-1.194860275E1
7.918327958E1,2.095492401E0,5.806575165E0,-1.133907028E1
7.919323858E1,-6.960525513E-1,4.856949921E0,-1.207299408E1
7.920319758E1,-2.206262054E0,4.879103851E0,-1.150163223E1
7.921315658E1,-3.185675354E0,6.097420349E0,-1.143382324E1
7.922311558E1,-2.458337860E0,8.961414642E0,-1.181912201E1
7.923307358E1,-1.453028412E0,1.187555466E1,-1.229453339E1
7.924303258E1,-9.138496399E-1,1.391206970E1,-1.367840561E1
7.925299158E1,-6.122268677E-1,1.531809586E1,-1.602387817E1
7.926295058E1,-7.902067566E-1,1.615590363E1,-1.623179581E1
7.927290958E1,-6.721023560E-2,1.570339462E1,-1.375115433E1
7.928286758E1,2.847528534E0,1.383093842E1,-9.695039063E0
7.929282658E1,5.273833008E0,1.125180176E1,-6.578519897E0
7.930278558E1,7.113357697E0,9.535919952E0,-5.377866669E0
7.931274458E1,9.183103638E0,8.842412109E0,-5.061873779E0
7.932270358E1,1.059466827E1,8.145611115E0,-5.484145660E0
7.933266158E1,1.164338745E1,7.369175720E0,-6.546785889E0
7.934262058E1,1.275587402E1,6.443500671E0,-7.711064758E0
7.935257958E1,1.364906662E1,5.356461182E0,-8.149802399E0
7.936253858E1,1.452489532E1,4.190086670E0,-7.648644562E0
7.937249758E1,1.477457611E1,3.044219513E0,-6.197412415E0
7.938245558E1,1.263926651E1,2.989283752E0,-4.973707123E0
7.939241458E1,8.620423737E0,4.496798859E0,-4.866380310E0
7.940237358E1,5.904770966E0,6.005212097E0,-5.265450439E0
7.941233258E1,4.635260925E0,6.844217377E0,-5.516927490E0
7.942229158E1,3.898193665E0,6.776857452E0,-5.778583374E0
7.943224958E1,3.568579102E0,6.246510315E0,-5.712121582E0
7.944220858E1,3.144361267E0,5.453609161E0,-5.755231934E0
7.945216758E1,2.944377136E0,4.689597931E0,-6.296656036E0
7.946212658E1,3.056194611E0,4.257895660E0,-6.533613281E0
7.947208558E1,3.588637390E0,4.031416626E0,-6.621181183E0
7.948204358E1,4.613106995E0,3.957470398E0,-6.717431030E0
7.949200258E1,5.599405975E0,4.045337677E0,-6.997049561E0
7.950196158E1,6.349795532E0,4.122726746E0,-7.482939148E0
7.951192058E1,6.894213409E0,4.160597992E0,-8.013136597E0
7.952187958E1,7.051536255E0,4.163442078E0,-8.197253723E0
7.953183758E1,6.748566284E0,4.201463013E0,-7.831115112E0
7.954179658E1,6.176605682E0,4.333787842E0,-7.052733765E0
7.955175558E1,5.647006989E0,4.459077301E0,-6.284830627E0
7.956171458E1,5.218448181E0,4.357139282E0,-5.721851349E0
7.957167358E1,4.940775604E0,4.027225342E0,-5.492378540E0
7.958163158E1,4.864733734E0,3.568130035E0,-5.476661224E0
7.959159058E1,5.030738525E0,3.123853912E0,-5.585335236E0
7.960154958E1,5.387746124E0,2.751128998E0,-5.643264771E0
7.961150858E1,5.883215790E0,2.493065643E0,-5.641318817E0
7.962146758E1,6.508016510E0,2.396366730E0,-5.726641388E0
7.963142558E1,7.189549255E0,2.481539612E0,-5.962251434E0
7.964138458E1,7.800279236E0,2.640658722E0,-6.213878174E0
7.965134358E1,8.162525940E0,2.694846039E0,-6.381529541E0
7.966130387E1,8.306077423E0,2.630030823E0,-6.309379578E0
7.967126287E1,8.271649017E0,2.500849457E0,-5.984105988E0
7.968122087E1,8.280630341E0,2.349963226E0,-5.623505859E0
7.969117987E1,8.366252289E0,2.272723846E0,-5.448819122E0
7.970113887E1,8.394244080E0,2.271077271E0,-5.432203674E0
7.971109787E1,8.411757660E0,2.393971710E0,-5.701493683E0
7.972105687E1,8.486003265E0,2.522554321E0,-6.170917511E0
7.973101487E1,8.642278290E0,2.580034790E0,-6.662794647E0
7.974097387E1,8.939410400E0,2.568059692E0,-7.031178589E0
7.975093287E1,9.263935547E0,2.611619110E0,-7.230863342E0
7.976089187E1,9.458231506E0,2.723885651E0,-7.276069336E0
7.977085087E1,9.488618317E0,2.850222931E0,-7.166347504E0
7.978080887E1,9.351054382E0,2.932252350E0,-6.941215668E0
7.979076787E1,9.034313049E0,2.958298187E0,-6.714437256E0
7.980072687E1,8.646469574E0,3.006647644E0,-6.562203827E0
7.981068587E1,8.241112518E0,3.077899475E0,-6.440207520E0
7.982064487E1,7.962392120E0,3.091970215E0,-6.393804016E0
7.983060287E1,7.893535309E0,3.074157257E0,-6.411317596E0
7.984056187E1,7.917335815E0,2.979104919E0,-6.452332306E0
7.985052087E1,7.882308655E0,2.839295654E0,-6.534960480E0
7.986047987E1,7.811655579E0,2.655926971E0,-6.582262115E0
7.987043887E1,7.761210480E0,2.467917938E0,-6.655160522E0
7.988039687E1,7.733667755E0,2.328557739E0,-6.715784454E0
7.989035587E1,7.755821686E0,2.192490692E0,-6.787784729E0
7.990031487E1,7.769593048E0,2.102078705E0,-6.918313293E0
7.991027387E1,7.776778107E0,2.036215668E0,-7.115902405E0
7.992023287E1,7.833360443E0,2.006577301E0,-7.331603851E0
7.993019087E1,7.920778656E0,2.051932983E0,-7.525899811E0
7.994014987E1,8.057893524E0,2.114802246E0,-7.689509583E0
7.995010887E1,8.306975555E0,2.138153687E0,-7.744894409E0
7.996006787E1,8.473878479E0,2.197729797E0,-7.530390472E0
7.997002687E1,8.649912415E0,2.204765167E0,-7.193890228E0
7.997998487E1,8.840615845E0,2.156864777E0,-6.962022400E0
7.998994387E1,9.055718536E0,2.064207458E0,-6.902446289E0
7.999990287E1,9.354197845E0,1.899250488E0,-6.944808197E0
8.000986187E1,9.576784973E0,1.625020752E0,-7.092101898E0
8.001982087E1,9.493258667E0,1.260379028E0,-7.244634705E0
8.002977887E1,9.123078461E0,9.304650879E-1,-7.282356262E0
8.003973787E1,8.709787903E0,6.183641052E-1,-7.141199799E0
8.004969687E1,8.365054779E0,4.836442566E-1,-6.852001190E0
8.005965587E1,8.211923218E0,5.749543762E-1,-6.535559235E0
8.006961487E1,8.191116486E0,8.693920898E-1,-6.264173584E0
8.007957287E1,8.181087341E0,1.248254242E0,-6.191275177E0
8.008953187E1,8.090974731E0,1.591939545E0,-6.261030121E0
8.009949087E1,7.990533600E0,1.914219360E0,-6.444548492E0
8.010944987E1,7.892786865E0,2.148931274E0,-6.620283051E0
8.011940887E1,7.839198303E0,2.299667816E0,-6.661297760E0
8.012936787E1,7.760462036E0,2.442171478E0,-6.613397369E0
8.013932587E1,7.645650787E0,2.553539886E0,-6.650370483E0
8.014928487E1,7.458390198E0,2.580783234E0,-6.681505737E0
8.015924387E1,7.268584900E0,2.510130157E0,-6.768624573E0
8.016920287E1,7.168892212E0,2.400108948E0,-6.917115784E0
8.017916187E1,7.158114624E0,2.249522095E0,-6.996450806E0
8.018911987E1,7.304210815E0,2.121987305E0,-6.937323761E0
8.019907887E1,7.544012146E0,2.094145203E0,-6.815177765E0
8.020903787E1,7.790699158E0,2.143542480E0,-6.550827484E0
8.021899687E1,7.940537567E0,2.149979095E0,-6.220464478E0
8.022895587E1,7.904761963E0,2.109263763E0,-6.033952332E0
8.023891387E1,7.749534760E0,2.035317535E0,-6.021079102E0
8.024887287E1,7.544461212E0,1.963766327E0,-6.052214355E0
8.025883187E1,7.291038208E0,1.886227570E0,-6.030958557E0
8.026879087E1,7.033124542E0,1.914518738E0,-5.977968750E0
8.027874987E1,6.791826324E0,2.033371582E0,-5.953719177E0
8.028870787E1,6.543642426E0,2.204166412E0,-6.007307739E0
8.029866687E1,6.395749969E0,2.416425018E0,-6.095474396E0
8.030862587E1,6.329886932E0,2.566862183E0,-6.301146698E0
8.031858487E1,6.349496155E0,2.599344635E0,-6.582262115E0
8.032854387E1,6.470594330E0,2.635269928E0,-6.889423370E0
8.033850187E1,6.620432739E0,2.691552887E0,-7.187453613E0
8.034846087E1,6.797664185E0,2.758014679E0,-7.332352295E0
8.035841987E1,6.989116058E0,2.802322540E0,-7.392527161E0
8.036837887E1,7.142696686E0,2.794688416E0,-7.421866150E0
8.037833787E1,7.346872101E0,2.770438843E0,-7.362290039E0
8.038829587E1,7.550149384E0,2.754272461E0,-7.274273071E0
8.039825487E1,7.735763397E0,2.744842072E0,-7.093748474E0
8.040821387E1,7.909402313E0,2.735411682E0,-7.112309875E0
8.041817287E1,8.055947571E0,2.684816895E0,-7.386988678E0
8.042813187E1,8.159083099E0,2.587369537E0,-7.672145691E0
8.043808987E1,8.232280884E0,2.453996887E0,-7.901618500E0
8.044804887E1,8.229137421E0,2.256258087E0,-8.044122162E0
8.045800787E1,8.253237305E0,2.052382050E0,-8.171806641E0
8.046796687E1,8.342152405E0,1.840123444E0,-8.346792755E0
8.047792587E1,8.430917816E0,1.638492737E0,-8.491242371E0
8.048788387E1,8.547225952E0,1.473386078E0,-8.641529846E0
8.049784287E1,8.700058136E0,1.382824402E0,-8.824599152E0
8.050780187E1,8.990753632E0,1.305135956E0,-8.877289581E0
8.051776087E1,9.340725861E0,1.266366577E0,-8.879385223E0
8.052771987E1,9.677974548E0,1.348545685E0,-8.952433319E0
8.053767787E1,9.693392487E0,1.587448883E0,-8.999435577E0
8.054763687E1,9.540709991E0,1.989213409E0,-9.045090637E0
8.055759587E1,9.437125397E0,2.338437195E0,-9.167086945E0
8.056755487E1,9.385632477E0,2.583627319E0,-9.307045898E0
8.057751387E1,9.434880066E0,2.789449310E0,-9.324709167E0
8.058747187E1,9.476643219E0,2.941533051E0,-9.424701233E0
8.059743087E1,9.467811584E0,3.017574921E0,-9.562564545E0
8.060738987E1,9.439520416E0,3.121309204E0,-9.489815826E0
8.061734887E1,9.364077301E0,3.246748352E0,-9.269024963E0
8.062730787E1,9.110055542E0,3.436403961E0,-9.061406708E0
8.063726587E1,8.875193939E0,3.772604828E0,-8.826994171E0
8.064722487E1,8.707542572E0,4.168681183E0,-8.565487976E0
8.065718208E1,8.502019958E0,4.611909485E0,-8.319549408E0
8.066714108E1,8.286168823E0,5.129982147E0,-8.180488586E0
8.067710008E1,8.147407379E0,5.722899170E0,-8.149203644E0
8.068705808E1,8.047415314E0,6.327791290E0,-8.300239563E0
8.069701708E1,7.803123322E0,6.869215393E0,-8.544681244E0
8.070697608E1,7.385192413E0,7.390431519E0,-8.884025574E0
8.071693508E1,6.847809906E0,7.955356750E0,-9.321116638E0
8.072689408E1,6.175857239E0,8.571026459E0,-9.903854828E0
8.073685208E1,5.422623596E0,9.231004028E0,-1.060903839E1
8.074681108E1,4.562512207E0,9.701325989E0,-1.134865036E1
8.075677008E1,3.837719421E0,9.938283234E0,-1.170475983E1
8.076672908E1,3.284619598E0,1.011880783E1,-1.109462860E1
8.077668808E1,2.928959198E0,1.024035507E1,-9.410331116E0
8.078664608E1,2.958447876E0,1.047716263E1,-7.567812653E0
8.079660508E1,3.319946136E0,1.077160034E1,-6.238576813E0
8.080656408E1,4.162094879E0,1.082698517E1,-5.470374298E0
8.081652308E1,5.406008148E0,1.054287598E1,-5.216951294E0
8.082648208E1,6.689738617E0,9.925709381E0,-5.236111450E0
8.083644008E1,7.620503082E0,9.144034882E0,-5.184917908E0
8.084639908E1,7.727829895E0,8.475824432E0,-5.119653625E0
8.085635808E1,6.967111816E0,8.231083374E0,-5.372627563E0
8.086631708E1,5.990392914E0,8.272846527E0,-5.838907928E0
8.087627608E1,4.605772247E0,7.924371185E0,-6.524182892E0
8.088623408E1,3.337160339E0,7.249724121E0,-6.974745941E0
8.089619308E1,3.183430023E0,5.894592133E0,-6.723568268E0
8.090615208E1,3.464545441E0,4.330794067E0,-6.172264709E0
8.091611108E1,3.966152344E0,2.799628143E0,-5.078788605E0
8.092607008E1,4.515360260E0,1.116528168E0,-4.344266052E0
8.093602808E1,4.884792023E0,-8.797206116E-1,-4.051175537E0
8.094598708E1,4.343966675E0,-2.768642578E0,-4.464466095E0
8.095594608E1,3.003953247E0,-4.434378662E0,-4.949457550E0
8.096590508E1,2.020348663E0,-6.008954315E0,-5.365442505E0
8.097586408E1,2.041005707E0,-6.798113251E0,-6.103557587E0
8.098582208E1,2.288890228E0,-6.556815033E0,-8.250991974E0
8.099578108E1,1.398242340E0,-5.839506683E0,-9.620194702E0
8.100574008E1,-3.754193115E-1,-4.774172058E0,-8.623118134E0
8.101569908E1,-1.990859985E0,-3.248843994E0,-6.487359467E0
8.102565808E1,-2.394869843E0,-1.495540009E0,-4.178860016E0
8.103561608E1,-1.644929352E0,5.661227417E-1,-2.138602753E0
8.104557508E1,-1.110091553E0,2.296973419E0,-1.178199921E0
8.105553408E1,-7.060816956E-1,3.639232178E0,-5.821394348E-1
8.106549308E1,-7.485932922E-1,4.534969482E0,5.661227417E-1
8.107545208E1,-1.658251648E0,4.892575836E0,1.093326416E0
8.108541008E1,-3.277284851E0,4.331243134E0,-3.098556519E-2
8.109536908E1,-3.333717499E0,3.801794128E0,-4.156855774E-1
8.110532808E1,-1.611997833E0,3.001109161E0,4.328997803E-1
8.111528708E1,-1.586700439E-2,3.362757111E0,2.923271027E0
8.112524608E1,1.332978058E0,5.646108856E0,6.000871124E0
8.113520408E1,2.682272186E0,7.935448151E0,8.153245239E0
8.114516308E1,4.337679749E0,9.438921661E0,9.364376678E0
8.115512208E1,5.986501007E0,1.074300980E1,1.039004379E1
8.116508108E1,7.162006531E0,1.168470154E1,1.119551880E1
8.117504008E1,7.324418793E0,1.205997116E1,1.159518768E1
8.118499808E1,6.124963074E0,1.192300598E1,1.203167999E1
8.119495708E1,5.117408295E0,1.117291580E1,1.315329758E1
8.120491608E1,4.199517059E0,9.800419922E0,1.384096756E1
8.121487508E1,3.594624939E0,8.118367767E0,1.341974350E1
8.122483408E1,2.951562195E0,6.949897614E0,1.412896866E1
8.123479208E1,1.622476044E0,6.370302887E0,1.457219696E1
8.124475108E1,4.435276794E-1,5.848338318E0,1.381941238E1
8.125471008E1,-3.896397400E-1,5.340893555E0,1.296648605E1
8.126466908E1,-1.989363098E-1,5.321883087E0,1.228106140E1
8.127462808E1,1.052760773E0,5.846542053E0,1.176313843E1
8.128458608E1,1.982028351E0,6.475983124E0,1.130419281E1
8.129454508E1,2.032024384E0,6.779402161E0,1.101484451E1
8.130450408E1,1.636097717E0,6.926546173E0,1.111214218E1
8.131446308E1,1.447190552E0,6.970854034E0,1.122366028E1
8.132442208E1,1.468895416E0,6.970704346E0,1.111064529E1
8.133438008E1,1.776954803E0,6.903643799E0,1.117381393E1
8.134433908E1,2.118993530E0,6.772516479E0,1.089150101E1
8.135429808E1,2.583926697E0,6.394702148E0,1.051368668E1
8.136425708E1,3.079695740E0,6.074218597E0,1.026460464E1
8.137421608E1,3.155887299E0,5.932014313E0,9.787397003E0
8.138417408E1,3.006048889E0,5.841302948E0,9.171427917E0
8.139413308E1,2.622097321E0,5.728737030E0,8.599916382E0
8.140409208E1,2.227218475E0,5.608686676E0,8.206384735E0
8.141405108E1,1.606609039E0,5.541925507E0,7.861651611E0
8.142401008E1,9.066645813E-1,5.589975586E0,7.519762573E0
8.143396808E1,6.018983459E-1,5.570665741E0,7.301965485E0
8.144392708E1,4.498146057E-1,5.516029358E0,7.005282440E0
8.145388608E1,4.412823486E-1,5.307962036E0,6.649622040E0
8.146384508E1,4.638853455E-1,5.168901215E0,6.232289886E0
8.147380408E1,3.423381042E-1,5.145998840E0,6.040838013E0
8.148376208E1,6.481521606E-2,5.250331879E0,6.309828644E0
8.149372108E1,-2.665956116E-1,5.384153595E0,6.744524689E0
8.150368008E1,-5.959107971E-1,5.418582001E0,7.077881470E0
8.151363908E1,-8.360115051E-1,5.439239044E0,7.116950226E0
8.152359808E1,-1.091380463E0,5.509293365E0,6.957980804E0
