"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.179465435E2,-3.760024905E-1,1.065645516E-1,5.312119126E-1
3.179565025E2,-4.145881832E-1,7.621916384E-2,6.007559299E-1
3.179664615E2,-4.548229575E-1,2.938427404E-2,6.687566042E-1
3.179764205E2,-5.069541335E-1,-3.885588795E-2,7.326856256E-1
3.179863795E2,-5.643188953E-1,-1.174441725E-1,7.942134738E-1
3.179963385E2,-6.169498563E-1,-1.904239357E-1,8.539291024E-1
3.180062975E2,-6.546596885E-1,-2.526113987E-1,9.059912562E-1
3.180162565E2,-6.881747842E-1,-3.239768445E-1,9.302486181E-1
3.180262155E2,-7.168647647E-1,-3.762544394E-1,9.142368436E-1
3.180361745E2,-7.173990011E-1,-3.768108189E-1,8.672406673E-1
3.180461335E2,-6.983448863E-1,-3.020891845E-1,8.010373712E-1
3.180560925E2,-6.780822873E-1,-1.446927041E-1,7.279117703E-1
3.180660515E2,-7.027026415E-1,2.288644016E-2,6.621572375E-1
3.180760105E2,-7.640386820E-1,1.075406596E-1,6.116911769E-1
3.180859695E2,-8.112335801E-1,8.625268191E-2,5.661042333E-1
3.180959295E2,-8.376675844E-1,1.374832168E-2,5.446922779E-1
3.181058885E2,-8.196601272E-1,-1.667119330E-3,5.439143777E-1
3.181158475E2,-7.289890647E-1,9.896923602E-2,5.447766781E-1
3.181258065E2,-5.237613320E-1,4.509043694E-1,5.483365655E-1
3.181357655E2,-2.138665915E-1,1.093186021E0,5.696880221E-1
3.181457245E2,1.175504774E-1,1.918684959E0,6.344579458E-1
3.181556835E2,3.517299294E-1,2.667472363E0,7.325564027E-1
3.181656425E2,3.886903524E-1,3.105962038E0,7.976296544E-1
3.181756015E2,2.023426890E-1,3.124665737E0,8.256242871E-1
3.181855605E2,-1.729052216E-1,2.754481077E0,8.131316304E-1
3.181955195E2,-5.925372243E-1,2.182358027E0,7.308635116E-1
3.182054785E2,-9.125796556E-1,1.621539831E0,6.059972048E-1
3.182154375E2,-1.104646564E0,1.135088682E0,5.027055144E-1
3.182253965E2,-1.245243311E0,7.010719776E-1,4.600701630E-1
3.182353555E2,-1.494279742E0,2.428311557E-1,4.660362303E-1
3.182453145E2,-2.641065836E0,3.509251475E-1,6.578123569E-1
3.182552735E2,-4.257592678E0,8.698971272E-1,9.641526341E-1
3.182652325E2,-5.228110790E0,8.270108700E-1,1.116409421E0
3.182751915E2,-5.488588333E0,4.425913095E-1,1.124281526E0
3.182851505E2,-5.385848999E0,1.013378426E-1,1.272869110E0
3.182951095E2,-5.360298157E0,2.099114954E-1,1.607986212E0
3.183050685E2,-5.506839275E0,4.716213942E-1,1.824885964E0
3.183150275E2,-5.671370506E0,5.428819060E-1,1.973886609E0
3.183249865E2,-5.784448624E0,8.129128814E-1,2.098714828E0
3.183349455E2,-5.864117622E0,9.807109237E-1,2.242581606E0
3.183449045E2,-5.928102493E0,9.523077607E-1,2.399129152E0
3.183548635E2,-6.068228722E0,9.861744642E-1,2.465024710E0
3.183648225E2,-6.296225071E0,1.031772375E0,2.380673885E0
3.183747815E2,-6.456383228E0,1.027463675E0,2.197925568E0
3.183847405E2,-6.538104534E0,9.591835141E-1,1.927652121E0
3.183946995E2,-6.727210999E0,9.435156584E-1,1.515254259E0
3.184046585E2,-7.201993465E0,1.463983297E0,1.114256501E0
3.184146175E2,-7.741330624E0,1.931503177E0,7.083061337E-1
3.184245765E2,-8.161390305E0,1.366607308E0,4.495464861E-1
3.184345355E2,-8.346321106E0,-6.560818106E-2,2.964275181E-1
3.184444945E2,-8.176030159E0,-1.734250903E0,1.646969318E-1
3.184544535E2,-7.701759815E0,-2.386959791E0,1.362082064E-1
3.184644125E2,-7.120415688E0,-2.234714508E0,8.935148269E-2
3.184743715E2,-6.553491592E0,-2.736614227E0,1.225402281E-1
3.184843305E2,-5.839905739E0,-3.073309898E0,2.461937219E-1
3.184942895E2,-5.331696033E0,-3.101627350E0,3.684215546E-1
3.185042485E2,-5.171642780E0,-3.504931450E0,5.459250212E-1
3.185142075E2,-5.243996143E0,-4.058061123E0,8.920450807E-1
3.185241665E2,-4.461817265E0,-3.279467106E0,1.116885424E0
3.185341255E2,-3.743330002E0,-2.578212261E0,1.237985730E0
3.185440845E2,-2.912996054E0,-2.223080158E0,1.552420139E0
3.185540435E2,-2.282269955E0,-1.773612857E0,1.590644240E0
3.185640025E2,-1.428674340E0,-1.754855990E0,1.454284310E0
3.185739615E2,-7.693774700E-1,-1.543116808E0,1.261955619E0
3.185839205E2,-2.691948414E-1,-1.060207963E0,1.082221508E0
3.185938795E2,-5.635206029E-2,-7.438352704E-1,9.593591094E-1
3.186038385E2,-1.682069600E-1,-5.003041029E-1,7.823014855E-1
3.186137975E2,-3.672564328E-1,-2.506896257E-1,4.815302491E-1
3.186237575E2,-5.711725354E-1,-9.864577651E-2,2.029100657E-1
3.186337155E2,-7.542619109E-1,2.029718310E-1,-8.385334164E-3
3.186436755E2,-1.015017152E0,1.737439036E-1,-1.404264569E-1
3.186536345E2,-1.268951297E0,-5.132832751E-2,-2.934483886E-1
3.186635935E2,-1.332302094E0,-3.143072426E-1,-3.458940387E-1
3.186735525E2,-1.169156075E0,-6.446216106E-1,-2.811017334E-1
3.186835115E2,-8.504574299E-1,-8.847383261E-1,-1.562940329E-1
3.186934705E2,-5.088482499E-1,-9.959035516E-1,-5.553127732E-3
3.187034295E2,-1.668424159E-1,-9.571545720E-1,1.188005134E-1
3.187133885E2,1.828274578E-1,-8.092136383E-1,2.269952595E-1
3.187233475E2,5.269209146E-1,-6.499342322E-1,3.006734550E-1
3.187333065E2,7.326445580E-1,-4.748959243E-1,3.282087147E-1
3.187432655E2,8.540436625E-1,-2.009863555E-1,3.048757017E-1
3.187532245E2,9.630120397E-1,9.907098487E-3,2.255347818E-1
3.187631835E2,1.027075648E0,1.031955034E-1,1.233032197E-1
3.187731425E2,1.077511191E0,8.994843066E-2,5.513643846E-2
3.187831015E2,1.122215748E0,1.470507495E-2,3.110327572E-2
3.187930605E2,1.150206566E0,-1.277931929E-1,3.983714432E-2
3.188030195E2,1.136391401E0,-3.361192346E-1,5.787580088E-2
3.188129785E2,1.124003410E0,-5.078248978E-1,5.211417750E-2
3.188229375E2,1.136926413E0,-7.158319354E-1,4.131771997E-2
3.188328965E2,1.157862782E0,-9.368814826E-1,4.001953825E-2
3.188428555E2,1.236506462E0,-1.048560619E0,4.776267707E-2
3.188528145E2,1.362301230E0,-1.193447351E0,6.237086281E-2
3.188627735E2,1.518449068E0,-1.324276209E0,8.691827953E-2
3.188727325E2,1.616408348E0,-1.454724431E0,1.184729114E-1
3.188826915E2,1.635962605E0,-1.452151299E0,1.420916766E-1
3.188926505E2,1.670090556E0,-1.325581193E0,1.481425613E-1
3.189026096E2,1.735941648E0,-1.153260827E0,1.090723947E-1
3.189125686E2,1.818498850E0,-1.038301229E0,-2.278758329E-4
3.189225276E2,1.888637781E0,-9.863564372E-1,-1.446963698E-1
3.189324866E2,1.950330257E0,-9.623062015E-1,-2.820596099E-1
3.189424456E2,2.000275612E0,-8.919409513E-1,-3.853614926E-1
3.189524046E2,2.022088766E0,-7.764132619E-1,-5.034976602E-1
3.189623636E2,2.052791834E0,-6.750820875E-1,-6.134374738E-1
3.189723226E2,2.107879877E0,-5.484704375E-1,-6.796517968E-1
3.189822816E2,2.200217485E0,-4.671921134E-1,-7.319389582E-1
3.189922406E2,2.256013870E0,-4.021770954E-1,-7.817912102E-1
3.190021996E2,2.304148436E0,-3.736573160E-1,-7.994818091E-1
3.190121586E2,2.345106125E0,-3.584772646E-1,-8.188030124E-1
3.190221176E2,2.404460907E0,-4.098738730E-1,-8.422114253E-1
3.190320766E2,2.537436962E0,-5.024026632E-1,-8.838053346E-1
3.190420356E2,2.744145155E0,-6.693634391E-1,-9.212496877E-1
3.190519946E2,3.003317595E0,-8.045827746E-1,-9.508339167E-1
3.190619536E2,3.173318863E0,-7.958904505E-1,-1.030883789E0
3.190719126E2,3.179679394E0,-6.943745017E-1,-1.144160032E0
3.190818716E2,3.143356800E0,-7.420712113E-1,-1.282280564E0
3.190918306E2,3.165494204E0,-8.940743208E-1,-1.432473540E0
3.191017896E2,3.194231749E0,-1.001365066E0,-1.475916386E0
3.191117486E2,3.250701427E0,-1.084964395E0,-1.421673894E0
3.191217076E2,3.239266157E0,-1.046147227E0,-1.384449482E0
3.191316666E2,3.012101889E0,-9.317827225E-1,-1.369176984E0
3.191416256E2,2.581388474E0,-8.280491233E-1,-1.385884881E0
3.191515846E2,2.145234346E0,-5.875749588E-1,-1.409644485E0
3.191615446E2,1.859978914E0,-5.368727446E-2,-1.383977413E0
3.191715036E2,1.723613262E0,6.060344577E-1,-1.268092752E0
3.191814626E2,1.630187392E0,1.024608493E0,-1.128311396E0
3.191914216E2,1.554249525E0,1.150746226E0,-1.076404452E0
3.192013806E2,1.500415087E0,1.024170160E0,-1.054668188E0
3.192113396E2,1.456996322E0,8.448877931E-1,-1.096734166E0
3.192212986E2,1.459301829E0,6.237966418E-1,-1.181017041E0
3.192312576E2,1.502237201E0,4.036363363E-1,-1.291171193E0
3.192412166E2,1.517455816E0,1.531545967E-1,-1.427796960E0
3.192511756E2,1.422731876E0,-4.260911793E-2,-1.494746208E0
3.192611346E2,1.212218285E0,-4.773810133E-2,-1.493275881E0
3.192710936E2,8.015208840E-1,7.653036714E-2,-1.442271233E0
3.192810526E2,9.128215909E-2,1.880622059E-1,-1.250671148E0
3.192910116E2,-5.931929350E-1,1.965360194E-1,-8.605086207E-1
3.193009706E2,-1.069229007E0,-3.452089429E-2,-3.801057935E-1
3.193109296E2,-1.281237960E0,-4.484552443E-1,-1.232312713E-2
3.193208886E2,-1.201736927E0,-7.847179174E-1,1.621086001E-1
3.193308476E2,-9.574983716E-1,-8.900207877E-1,1.853769273E-1
3.193408066E2,-7.846717834E-1,-8.346408606E-1,1.903160363E-1
3.193507656E2,-8.150126934E-1,-6.303473711E-1,2.330327481E-1
3.193607246E2,-1.000064611E0,-3.499958813E-1,2.262440771E-1
3.193706836E2,-1.189278722E0,-1.713594496E-1,1.822294742E-1
3.193806426E2,-1.279487729E0,-1.618042886E-1,1.275390536E-1
3.193906016E2,-1.285709620E0,-1.439004987E-1,9.342493117E-2
3.194005606E2,-1.230639935E0,-4.350465164E-2,9.585399926E-2
3.194105196E2,-1.139613509E0,1.236345172E-1,1.417727321E-1
3.194204786E2,-1.046107054E0,3.545737267E-1,2.298687696E-1
3.194304376E2,-9.659504294E-1,6.067963839E-1,3.319714069E-1
3.194403966E2,-9.440792203E-1,8.169522285E-1,4.072448611E-1
3.194503556E2,-9.976367950E-1,9.502027631E-1,4.691292346E-1
3.194603146E2,-1.077624559E0,9.692219496E-1,5.047146678E-1
3.194702736E2,-1.154305100E0,8.371567726E-1,5.135261416E-1
3.194802326E2,-1.246314406E0,5.695956349E-1,5.243433714E-1
3.194901916E2,-1.378929973E0,3.184819520E-1,5.250775814E-1
3.195001506E2,-1.561588287E0,2.037455291E-1,5.068156719E-1
3.195101096E2,-1.926782966E0,3.058006167E-1,4.493078589E-1
3.195200686E2,-2.566276312E0,8.016860485E-1,3.016637862E-1
3.195300276E2,-3.372678995E0,1.394291878E0,6.463778019E-2
3.195399866E2,-4.345567703E0,1.510517836E0,-1.124515086E-1
3.195499456E2,-4.472305298E0,6.592938900E-1,1.075340062E-1
3.195599046E2,-3.666614532E0,2.196909189E-1,6.351515055E-1
3.195698636E2,-2.976956606E0,1.595193505E0,9.222865701E-1
3.195798226E2,-2.712366819E0,2.686224222E0,7.048016191E-1
3.195897816E2,-2.962581158E0,7.190872431E-1,4.155403078E-1
3.195997406E2,-2.629962921E0,-2.156736851E0,6.471775770E-1
3.196096996E2,-1.854838848E0,-2.069475412E0,1.480433226E0
3.196196586E2,-2.262241125E0,-1.940803289E0,2.115726948E0
3.196296176E2,-3.689269543E0,-2.720757723E0,2.257784128E0
3.196395766E2,-2.674519062E0,-4.508637905E0,2.476773024E0
3.196495356E2,-9.936907291E-1,-2.289219856E0,2.348506451E0
3.196594956E2,-3.665230036E0,5.892850757E-1,1.751202583E0
3.196694546E2,-4.435844421E0,3.130366504E-1,1.609685898E0
3.196794136E2,-3.245850086E0,-7.015001774E-1,1.750935912E0
3.196893726E2,-2.347739697E0,-1.031437278E0,1.311095238E0
3.196993316E2,-2.083875895E0,-5.901011825E-1,1.047967196E0
3.197092906E2,-2.122096300E0,2.106446400E-2,1.112053871E0
3.197192496E2,-1.963689685E0,2.426831424E-1,1.014665484E0
3.197292086E2,-1.803756714E0,-6.590819359E-2,7.544752359E-1
3.197391676E2,-1.688636303E0,-1.830204278E-1,5.617617369E-1
3.197491266E2,-1.420091629E0,-7.601293176E-2,5.083416700E-1
3.197590856E2,-1.153307319E0,2.771479264E-2,5.141412616E-1
3.197690446E2,-1.041394472E0,9.702274948E-2,5.274161696E-1
3.197790036E2,-1.053478837E0,4.125093520E-1,5.273333192E-1
3.197889626E2,-1.124082088E0,7.261887193E-1,5.053471923E-1
3.197989216E2,-1.161531210E0,9.886586666E-1,3.882384300E-1
3.198088806E2,-1.092212915E0,9.668047428E-1,1.942712218E-1
3.198188396E2,-9.348331094E-1,6.506260037E-1,1.312592439E-2
3.198287986E2,-7.274222970E-1,2.576758862E-1,-1.469821334E-1
3.198387576E2,-5.360004306E-1,-1.188253313E-1,-2.300975174E-1
3.198487166E2,-3.519041538E-1,-2.780044973E-1,-2.317716926E-1
3.198586756E2,-1.900515854E-1,-3.740812242E-1,-2.178649306E-1
3.198686346E2,-4.492281005E-2,-3.946542144E-1,-2.070606500E-1
3.198785936E2,5.461070314E-2,-3.167298436E-1,-2.214963287E-1
3.198885526E2,1.429751366E-1,-2.853915393E-1,-2.655546069E-1
3.198985116E2,2.604724467E-1,-2.589000165E-1,-3.004201949E-1
3.199084708E2,3.934211135E-1,-2.020603269E-1,-3.141184151E-1
3.199184298E2,5.265398026E-1,-1.060480401E-1,-3.265633583E-1
3.199283888E2,6.456454396E-1,6.047996134E-2,-3.698037863E-1
3.199383478E2,7.261469960E-1,1.812564433E-1,-4.228211939E-1
3.199483068E2,8.163101673E-1,2.522426546E-1,-4.896732569E-1
3.199582658E2,9.092536569E-1,2.867747843E-1,-5.487754345E-1
3.199682248E2,9.900251627E-1,2.456685156E-1,-5.973369479E-1
3.199781838E2,1.090669155E0,2.418173105E-1,-6.360082030E-1
3.199881428E2,1.183954000E0,1.875220686E-1,-6.738575697E-1
3.199981018E2,1.276732922E0,1.543742269E-1,-7.098627090E-1
3.200080608E2,1.362725496E0,1.120336577E-1,-7.397187948E-1
3.200180198E2,1.448492646E0,7.351795584E-2,-7.748270035E-1
3.200279788E2,1.561559439E0,7.642266899E-2,-8.081434369E-1
3.200379378E2,1.662512422E0,5.582471192E-2,-8.353587985E-1
3.200478968E2,1.753523111E0,2.958755754E-2,-8.554288149E-1
3.200578558E2,1.843713403E0,5.019323155E-2,-8.678202629E-1
3.200678148E2,1.924559712E0,9.344702214E-2,-8.811302781E-1
3.200777738E2,2.011964321E0,1.281727850E-1,-8.800871372E-1
3.200877328E2,2.104487419E0,1.637332886E-1,-8.738941550E-1
3.200976918E2,2.209521770E0,1.905462593E-1,-8.516674042E-1
3.201076508E2,2.326596260E0,1.957047433E-1,-8.292603493E-1
3.201176098E2,2.429220438E0,1.825231612E-1,-8.138425350E-1
3.201275688E2,2.503894567E0,1.747838408E-1,-7.990589738E-1
3.201375278E2,2.564465284E0,1.778848171E-1,-7.764884233E-1
3.201474878E2,2.612240314E0,1.800862253E-1,-7.457675338E-1
3.201574468E2,2.653814554E0,1.733774543E-1,-7.168253660E-1
3.201674058E2,2.699876308E0,1.724124104E-1,-6.903805137E-1
3.201773648E2,2.731549740E0,1.671393514E-1,-6.509090066E-1
3.201873238E2,2.717633247E0,2.082558870E-1,-5.989353061E-1
3.201972828E2,2.646645069E0,2.689490616E-1,-5.423292518E-1
3.202072418E2,2.539954185E0,3.431227505E-1,-5.020704865E-1
3.202172008E2,2.416790485E0,4.331053793E-1,-4.691450894E-1
3.202271598E2,2.297329426E0,5.300011039E-1,-4.457104802E-1
3.202371188E2,2.186966419E0,6.366223097E-1,-4.251114726E-1
3.202470778E2,2.036874056E0,7.538021207E-1,-4.065002799E-1
3.202570368E2,1.826366663E0,8.436475396E-1,-3.926342726E-1
3.202669958E2,1.580014110E0,8.912410736E-1,-3.795077205E-1
3.202769548E2,1.309221268E0,8.911579847E-1,-3.722687066E-1
3.202869138E2,1.041324854E0,8.568890095E-1,-3.544579744E-1
3.202968728E2,7.908082604E-1,7.953052521E-1,-3.178807795E-1
3.203068318E2,5.350321531E-1,7.102982998E-1,-2.410803139E-1
3.203167908E2,2.809799016E-1,5.980225801E-1,-1.014379933E-1
3.203267498E2,6.288189441E-2,4.509032667E-1,7.672117651E-2
3.203367088E2,-1.685665101E-1,2.999225557E-1,2.699566782E-1
3.203466678E2,-5.006963015E-1,2.054834366E-1,4.519371092E-1
3.203566268E2,-9.181750417E-1,7.577738166E-2,5.934047699E-1
3.203665858E2,-1.262577891E0,-2.752044797E-1,6.944013238E-1
3.203765448E2,-1.508768559E0,-6.074510813E-1,7.676171660E-1
3.203865038E2,-1.769029140E0,-6.445351839E-1,7.556401491E-1
3.203964628E2,-2.049202919E0,-5.212915540E-1,6.293171048E-1
3.204064218E2,-2.289655685E0,-2.922300398E-1,4.939279854E-1
3.204163808E2,-2.467378616E0,6.199140474E-2,4.216772020E-1
3.204263398E2,-2.472956181E0,1.210962161E-1,4.453250766E-1
3.204362988E2,-2.383093834E0,-2.593746781E-1,5.673753023E-1
3.204462578E2,-2.261357546E0,-7.297034264E-1,6.514918208E-1
3.204562168E2,-2.185153484E0,-9.040342569E-1,5.795763731E-1
3.204661758E2,-2.150515795E0,-6.752769947E-1,3.820543587E-1
3.204761348E2,-2.085941553E0,-1.825945526E-1,2.059325874E-1
3.204860938E2,-2.059924603E0,3.231164515E-1,6.798931211E-2
3.204960528E2,-2.152556181E0,3.455338776E-1,9.416550398E-3
3.205060118E2,-2.240857363E0,8.809787780E-2,9.840854257E-2
3.205159708E2,-2.081805944E0,9.120444953E-2,2.498609126E-1
3.205259298E2,-1.733515143E0,1.963121593E-1,3.682295084E-1
3.205358888E2,-1.419896722E0,2.477663010E-1,4.769959450E-1
3.205458478E2,-1.342723370E0,3.383566737E-1,5.233330131E-1
3.205558068E2,-1.455223322E0,5.504742265E-1,4.725480974E-1
3.205657658E2,-1.613348246E0,7.108716965E-1,4.025590420E-1
3.205757248E2,-1.577617407E0,7.839160562E-1,3.188068867E-1
3.205856838E2,-1.459909439E0,8.861680031E-1,1.877698302E-1
3.205956428E2,-1.296303153E0,8.598871231E-1,7.650802284E-2
3.206056028E2,-1.194983244E0,5.328129530E-1,3.586588055E-2
3.206155618E2,-1.153920650E0,3.471874595E-1,-4.990528105E-4
3.206255208E2,-1.100560069E0,3.111881614E-1,-9.048037976E-2
3.206354798E2,-1.076395273E0,2.420389205E-1,-2.002524287E-1
3.206454388E2,-1.046643496E0,2.016774118E-1,-2.168992162E-1
3.206553978E2,-1.021880627E0,3.203023374E-1,-1.741003543E-1
3.206653568E2,-1.006036997E0,4.970009923E-1,-1.715147346E-1
3.206753158E2,-1.026108384E0,5.769008994E-1,-2.077398449E-1
3.206852748E2,-1.055387974E0,6.223381758E-1,-2.639732957E-1
3.206952338E2,-1.080690980E0,6.778305173E-1,-3.406976163E-1
3.207051928E2,-1.092200875E0,7.266963720E-1,-4.236629009E-1
3.207151518E2,-1.113671541E0,8.422213793E-1,-4.808010161E-1
3.207251108E2,-1.120693803E0,1.005350351E0,-5.463939309E-1
3.207350698E2,-1.123959661E0,1.065304756E0,-6.265902519E-1
3.207450288E2,-1.112150550E0,1.109946132E0,-7.325725555E-1
3.207549878E2,-1.077523589E0,1.202051401E0,-8.084116578E-1
3.207649468E2,-9.991884232E-1,1.302842259E0,-8.577500582E-1
3.207749058E2,-8.584964871E-1,1.284209728E0,-9.003566504E-1
3.207848648E2,-7.330163121E-1,1.287601590E0,-8.894482851E-1
3.207948238E2,-5.220377445E-1,1.376562595E0,-8.145987988E-1
3.208047828E2,-2.762078047E-1,1.254294991E0,-6.840279698E-1
3.208147418E2,-4.959331080E-2,1.155532479E0,-4.780210257E-1
3.208247008E2,1.586702019E-1,1.205089450E0,-3.532527685E-1
3.208346598E2,3.073517978E-1,1.225661755E0,-2.302357554E-1
3.208446188E2,4.735796452E-1,1.250953436E0,-1.214750558E-1
3.208545778E2,7.189646363E-1,1.281098604E0,-5.837092176E-2
3.208645368E2,9.479277730E-1,1.276725769E0,-5.663721357E-3
3.208744958E2,1.193240643E0,1.271733642E0,9.194725752E-2
3.208844548E2,1.443731666E0,1.185541034E0,2.179241925E-1
3.208944138E2,1.668743730E0,1.045574665E0,3.037528396E-1
3.209043721E2,1.891511321E0,9.651122689E-1,3.439016342E-1
3.209143311E2,2.071539164E0,9.106205106E-1,3.332963884E-1
3.209242901E2,2.276510000E0,9.079872966E-1,2.451654524E-1
3.209342491E2,2.498664379E0,9.831625223E-1,1.173707321E-1
3.209442081E2,2.690003395E0,1.118980169E0,-3.580467403E-2
3.209541671E2,2.848222971E0,1.298706532E0,-2.005233169E-1
3.209641261E2,2.971659184E0,1.527513504E0,-3.855258822E-1
3.209740851E2,3.069804430E0,1.750979900E0,-5.850666761E-1
3.209840441E2,3.155794144E0,1.947544694E0,-8.127631545E-1
3.209940031E2,3.228735209E0,2.049504280E0,-1.078636408E0
3.210039621E2,3.348923445E0,1.996545196E0,-1.362675309E0
3.210139211E2,3.408052683E0,1.909481764E0,-1.604037881E0
3.210238801E2,3.366470098E0,1.854396582E0,-1.817606568E0
3.210338391E2,3.300742388E0,1.747233868E0,-1.982856989E0
3.210437981E2,3.239084005E0,1.585213780E0,-2.082878590E0
3.210537571E2,3.184553146E0,1.323210597E0,-2.108366013E0
3.210637161E2,3.078174829E0,1.030331016E0,-2.064825296E0
3.210736751E2,2.947497129E0,7.521705031E-1,-1.958989501E0
3.210836351E2,2.825072765E0,5.067226887E-1,-1.788626194E0
3.210935941E2,2.705831766E0,3.443974853E-1,-1.545839429E0
3.211035531E2,2.580627680E0,2.198451459E-1,-1.242739558E0
3.211135121E2,2.491229534E0,7.126898319E-2,-8.747935295E-1
3.211234711E2,2.395388603E0,2.068985067E-2,-4.630952775E-1
3.211334301E2,2.261961222E0,-9.117463231E-2,-1.157213449E-1
3.211433891E2,2.118561506E0,-2.025542110E-1,2.265358865E-1
3.211533481E2,2.037236929E0,-3.296716511E-1,5.543665290E-1
3.211633071E2,2.111655474E0,-3.845729530E-1,8.768800497E-1
3.211732661E2,2.397650003E0,-4.183389246E-1,1.174845695E0
3.211832251E2,2.866230249E0,-4.832344055E-1,1.409663320E0
3.211931841E2,3.394809484E0,-6.078575253E-1,1.581459522E0
3.212031431E2,3.912441254E0,-8.407954574E-1,1.729482055E0
3.212131021E2,4.399984360E0,-1.024373770E0,1.932474375E0
3.212230611E2,4.845541954E0,-1.024197578E0,2.109036922E0
3.212330201E2,5.273952007E0,-8.661109805E-1,2.193004370E0
3.212429791E2,5.627706528E0,-6.773142219E-1,2.121840477E0
3.212529381E2,5.830848694E0,-4.982078373E-1,1.959791660E0
3.212628971E2,5.800025463E0,-3.505472839E-1,1.710651398E0
3.212728561E2,5.556469917E0,-1.570830345E-1,1.325466633E0
3.212828151E2,5.231018543E0,3.377674613E-3,8.495798111E-1
3.212927741E2,5.086738110E0,2.358201332E-2,3.177294731E-1
3.213027331E2,5.172509193E0,-2.345591411E-2,-1.893132925E-1
3.213126921E2,5.385070801E0,-2.502895892E-1,-6.205701828E-1
3.213226511E2,5.523686409E0,-9.717195034E-1,-1.048067451E0
3.213326101E2,5.458466530E0,-1.980495334E0,-1.532862306E0
3.213425691E2,4.893071651E0,-3.081616879E0,-1.953292847E0
3.213525281E2,3.898546934E0,-3.417825222E0,-2.074492455E0
3.213624871E2,2.635524750E0,-2.720241785E0,-1.870953918E0
3.213724461E2,1.171788812E0,-1.005863428E0,-1.553335190E0
3.213824051E2,-5.303175449E-1,1.800741911E0,-1.512129903E0
3.213923641E2,-1.780648232E0,3.897489786E0,-1.985588551E0
3.214023231E2,-1.844059229E0,3.514135361E0,-2.267716885E0
3.214122821E2,-1.246506810E0,2.988488674E0,-2.194018364E0
3.214222411E2,-3.836162090E-1,1.992239475E0,-1.706678271E0
3.214322001E2,1.131757051E-1,3.451047540E-1,-1.120084286E0
3.214421591E2,3.004733920E-1,-1.678536654E0,-7.809196711E-1
3.214521181E2,3.124038279E-1,-3.744220495E0,-6.650732160E-1
3.214620771E2,3.711078763E-1,-5.411970615E0,-7.271701097E-1
3.214720361E2,3.791921735E-1,-6.332034111E0,-9.980559349E-1
3.214819951E2,3.175008297E-1,-5.922782898E0,-1.352352619E0
3.214919541E2,5.658413768E-1,-3.494564533E0,-1.431521773E0
3.215019131E2,1.027919054E0,-2.468676865E-1,-1.141854763E0
3.215118721E2,1.156903148E0,1.502303123E0,-7.936560512E-1
3.215218311E2,9.484143257E-1,1.777340651E0,-4.562383592E-1
3.215317901E2,7.204812765E-1,1.620691419E0,-2.346492261E-1
3.215417501E2,1.024215579E0,1.716915488E0,-1.405052543E-1
3.215517091E2,1.921691298E0,1.901048303E0,-1.157421097E-1
3.215616681E2,2.414441586E0,1.070352674E0,2.350929566E-2
3.215716271E2,2.231880188E0,-3.536752164E-1,1.558263153E-1
3.215815861E2,1.457038164E0,-1.832314253E0,1.011388153E-1
