"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
6.457988840E-1	-1.099352956E0	-8.282431364E-1	-2.134789944E0
6.485473150E-1	-1.084439158E0	-8.080030680E-1	-2.199771166E0
6.503056920E-1	-1.053546548E0	-7.605988383E-1	-2.290318489E0
6.526109690E-1	-1.041296005E0	-7.376956344E-1	-2.321743965E0
6.539646540E-1	-1.008272767E0	-7.073355913E-1	-2.366484880E0
6.566673920E-1	-9.411611557E-1	-6.631271243E-1	-2.404834509E0
6.586273070E-1	-8.878979087E-1	-6.508765817E-1	-2.420813560E0
6.607137380E-1	-8.372978568E-1	-6.317018270E-1	-2.402704000E0
6.620779230E-1	-7.749798894E-1	-6.013417840E-1	-2.376072407E0
6.647699300E-1	-7.094660997E-1	-5.922870636E-1	-2.368083000E0
6.666141150E-1	-6.530070901E-1	-5.459480286E-1	-2.345712423E0
6.688328150E-1	-5.709817410E-1	-5.475459099E-1	-2.353169203E0
6.701931920E-1	-4.751079381E-1	-5.741775632E-1	-2.368615627E0
6.728885460E-1	-3.797667921E-1	-5.928196907E-1	-2.373941898E0
6.746240380E-1	-2.561961114E-1	-6.684534550E-1	-2.390985966E0
6.769505460E-1	-1.454086006E-1	-6.817692518E-1	-2.351571321E0
6.782831150E-1	-3.728425596E-3	-7.510114312E-1	-2.326004982E0
6.810054690E-1	1.257012039E-1	-7.781757116E-1	-2.280731201E0
6.826726920E-1	2.460760921E-1	-7.994809747E-1	-2.214684725E0
6.850477770E-1	3.792341352E-1	-8.564726114E-1	-2.158758402E0
6.863505770E-1	4.793690145E-1	-8.490157723E-1	-2.068210840E0
6.891027000E-1	6.061354876E-1	-9.166600704E-1	-1.992044568E0
6.907748070E-1	6.886934638E-1	-9.038769007E-1	-1.884985447E0
6.931640070E-1	7.856325507E-1	-9.390306473E-1	-1.792840123E0
6.944778840E-1	8.687231541E-1	-9.438242912E-1	-1.682052612E0
6.972190460E-1	9.331716895E-1	-9.086706042E-1	-1.560079813E0
6.987894610E-1	1.014664412E0	-9.225190282E-1	-1.465271235E0
7.012737770E-1	1.056742311E0	-8.548747301E-1	-1.351820588E0
7.025689230E-1	1.098287702E0	-7.861651778E-1	-1.226652026E0
7.053294300E-1	1.155811906E0	-7.568703890E-1	-1.140898228E0
7.070728460E-1	1.159007788E0	-5.896238685E-1	-9.635316730E-1
7.094058530E-1	1.163268805E0	-5.454154015E-1	-8.980179429E-1
7.107121150E-1	1.168062449E0	-4.255731404E-1	-7.962851524E-1
7.134616230E-1	1.131310821E0	-2.189118415E-1	-6.700513363E-1
7.152532690E-1	1.072188616E0	1.054611802E-1	-4.841626883E-1
7.175239690E-1	1.058340192E0	2.066612989E-1	-4.340952635E-1
7.188374230E-1	1.015197039E0	4.378236830E-1	-3.499393761E-1
7.215802380E-1	9.502158761E-1	7.318366766E-1	-2.396845073E-1
7.235026920E-1	8.554073572E-1	1.170725584E0	-5.592638254E-2
7.256106990E-1	8.293083906E-1	1.310275316E0	7.456851192E-3
7.270038460E-1	7.712514400E-1	1.569667220E0	1.054611802E-1
7.296663530E-1	6.961503029E-1	1.900431752E0	2.194444835E-1
7.315230380E-1	6.599313021E-1	2.069808722E0	2.769687474E-1
7.336586530E-1	6.391586661E-1	2.173672199E0	3.344930410E-1
7.350489230E-1	6.396912932E-1	2.230131149E0	3.797667921E-1
7.377991610E-1	6.620618701E-1	2.230131149E0	4.117247164E-1
7.399010380E-1	6.977482438E-1	2.173672199E0	4.330300093E-1
7.419412380E-1	7.456851006E-1	2.062884569E0	4.447479248E-1
7.434895380E-1	7.973504663E-1	1.931324482E0	4.351605177E-1
7.460320840E-1	8.548747301E-1	1.789644241E0	4.095941782E-1
7.477113460E-1	9.219864011E-1	1.644235730E0	3.749730885E-1
7.500931990E-1	9.912285805E-1	1.489772320E0	3.334277868E-1
7.514116150E-1	1.063666582E0	1.342765808E0	2.844256163E-1
7.541494690E-1	1.131310821E0	1.220793009E0	2.386192381E-1
7.557963070E-1	1.189367771E0	1.133973956E0	1.874865443E-1
7.582272760E-1	1.233043551E0	1.084439158E0	1.358212233E-1
7.597267690E-1	1.261805773E0	1.062068701E0	7.989483327E-2
